GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "06073","San Diego, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",670994,691524,742434,812051,838422,808113,657936,937489,1017167,1242307,1088552,1194336,777929,846345,842056,761365,721969,801428,799965
 "06073","San Diego, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",11749214,12255758,13320258,14993625,16429486,17334909,17530531,17035622,15414875,16212191,17392359,18613916,19608560,20550679,21283902,20895619,22171934,21784838,23266886
 "06073","San Diego, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",2857040,3826800,3971696,3950430,4122898,4332475,4799486,4858664,5076937,5110324,5745143,4522701,4755093,4552578,4901646,4990212,5259093,5307850,5466460
 "06073","San Diego, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",19163865,19132204,20389418,22643350,25281138,26611878,29458389,26360221,23567898,23008385,22854449,23239196,26266445,27594708,30414223,31718923,33936994,35920517,37819368
 "06073","San Diego, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",17373432,17431863,19175070,21809636,23681873,24357931,23390770,21920739,21356887,21801088,21552854,23207518,24839895,26415161,29041018,30312950,31910524,33882126,35554529
 "06073","San Diego, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",76173203,82580184,88585233,95841490,104348698,109870452,115279906,114189731,108599464,109571129,114519078,118246410,126939493,134519090,142579412,146547275,154774520,162822575,170498144
 "06075","San Francisco, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",72237141,70285247,71184439,73106454,79775709,83207119,88140089,89084528,89357301,93101331,100725819,112935708,120460294,132893960,145729218,160056799,175626907,189085650,203486742
 "06075","San Francisco, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",63927354,61513986,62087419,63743912,70095751,72887277,77160008,77494052,77495999,80915137,88096993,100049678,106811873,118676939,130732057,144491437,159465409,172204864,185718232
 "06075","San Francisco, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),6501,8118,11197
 "06075","San Francisco, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",25030,6522,4220,6067,3071,8307,15580,16271,19036,16889,21309,16078,6938,13491,8812,7230,8596,9477,7113
 "06075","San Francisco, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",792609,823354,852119,1107273,1071752,1092699,821923,689687,730223,792379,835432,858760,938610,886994,996169,1057151,1078436,971594,975578
 "06075","San Francisco, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",1825212,1747875,1762929,1811914,2097457,2639591,2785488,2507714,2282506,1800018,2151438,2255322,2735512,3312047,3822566,4337355,4724376,5377404,5272080
 "06075","San Francisco, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",1832365,1507061,1714050,1543431,1812415,1123410,1310956,1606347,1639407,1917384,2298360,3399176,3213700,3193490,3138786,3749229,3545428,3741628,3840309
 "06075","San Francisco, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),380386,481940,(D),(D),700837,867751,1161635,1512370,2398605,2155394,2025686,2019682,2284055,2411628,2669453,2704123
 "06075","San Francisco, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),1163045,1330475,(D),(D),905510,771656,755749,785989,1000571,1058306,1167803,1119104,1465174,1133800,1072175,1136185
 "06075","San Francisco, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",1888834,1700669,1801134,1808764,2021209,2229438,2424546,2505731,2304257,2457743,2774375,3115646,3734029,4427775,5407053,6064264,7184374,6791925,7352725
 "06075","San Francisco, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",3072419,3067299,3370005,3825477,4337397,4480924,4360879,4044529,4003102,4338118,4512840,4849470,5117429,5232792,5562446,5433791,5839491,6056333,6491278
 "06075","San Francisco, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4084941,5670194,10925894
 "06075","San Francisco, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",4776186,4591254,4668556,5399630,5402015,5502466,5936125,6129040,5838881,6362457,7066047,7806621,9465479,11807033,14288701,18713131,23585968,26128736,27152440
 "06075","San Francisco, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",24292899,23673866,23461107,22668625,25415801,25706849,26662272,23707033,25622246,26139594,27546434,33447632,33925854,37001711,37824165,40560971,45183901,47845220,49181859
 "06075","San Francisco, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",12440903,11446094,11330373,10370121,12256107,14047860,13949476,10442703,13191417,12920929,13334249,16708554,15836595,18044219,18209639,19950847,22981977,24043511,25166317
 "06075","San Francisco, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",11851996,12227772,12130735,12298505,13159694,11658989,12712796,13264330,12430829,13218665,14212184,16739078,18089259,18957492,19614526,20610124,22201924,23801708,24015542
 "06075","San Francisco, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",16568520,15315797,14840527,15305418,17374015,19010385,21237931,23568259,22221984,23814192,26808238,29207368,31680547,35298038,40507689,43108250,45829125,50216276,52938697
 "06075","San Francisco, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",11603752,11062216,10661157,11042471,12780510,14107604,15435640,17529754,16712234,17677076,20398643,22619938,23636425,26830759,30835012,33294521,35587557,39399762,42823614
 "06075","San Francisco, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",2711171,2101252,1964337,2033638,2040648,2164712,2611456,2812102,2612994,2993358,3109231,3072137,4240765,4436047,5194552,5084635,5193538,5390480,4667237
 "06075","San Francisco, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",2253597,2152329,2215033,2229309,2552858,2738069,3190835,3226403,2896757,3143759,3300363,3515293,3803356,4031232,4478125,4729094,5048031,5426034,5447846
 "06075","San Francisco, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",2973244,3168263,3399789,3748869,3892337,4138978,4323077,4776533,5129695,5294879,5549328,5888668,6192779,6449784,7012961,7427718,7639998,8031074,8501936
 "06075","San Francisco, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",633812,662280,745000,853323,886351,991635,1045570,1161165,1312679,1384517,1475452,1510559,1639254,1755435,1863123,1916734,1952049,1971255,2038190
 "06075","San Francisco, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",2339432,2505983,2654789,2895546,3005987,3147344,3277508,3615368,3817016,3910362,4073876,4378108,4553524,4694349,5149838,5510985,5687949,6059819,6463746
 "06075","San Francisco, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",3522940,3653246,4012593,4312664,4462105,4764986,4909025,5383207,5351808,5732781,6124494,6310468,6612227,7204063,7864165,8315013,8292117,8654987,10188818
 "06075","San Francisco, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",909115,1008933,1210479,1242360,1383716,1462922,1523292,1729571,1745987,1929282,1931105,2187247,2353353,2562120,2593376,2661351,2276239,2320985,2381697
 "06075","San Francisco, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",2613825,2644313,2802114,3070304,3078388,3302064,3385732,3653636,3605821,3803499,4193389,4123221,4258874,4641943,5270789,5653661,6015878,6334002,7807121
 "06075","San Francisco, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",1495153,1483385,1455364,1479544,1476545,1444025,1601406,1844981,1752638,1609385,1586045,1686072,1875898,2102940,2236543,2387258,2462159,2701896,2878306
 "06075","San Francisco, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",8309787,8771261,9097019,9362541,9679958,10319843,10980082,11590475,11861302,12186194,12628826,12886030,13648421,14217021,14997161,15565362,16161497,16880786,17768510
 "06075","San Francisco, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),15096,17595,18310
 "06075","San Francisco, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",4961253,4767968,5171139,5634241,6358605,6710362,6785425,6550260,6307359,6795861,7287214,7965116,8851458,9660566,10969499,11498055,13023865,12848258,13844004
 "06075","San Francisco, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),5163376,6641789,11901472
 "06075","San Francisco, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",6608551,6098315,6382606,6943061,7214430,6625876,7247081,7735386,7478288,8279841,9364407,11205797,12679179,15000523,17427487,22462360,27131395,29870364,30992749
 "06075","San Francisco, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8284900,9136628,9130699
 "06075","San Francisco, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),151180510,163068237,176587533
 "06077","San Joaquin, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",15873006,16942946,18244840,19846029,21435992,22440548,23075278,22940378,22453527,22259875,22599375,23489838,24904283,26278627,28201374,29028714,30679432,32511586,34339849
 "06077","San Joaquin, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",13518338,14398777,15593721,17082940,18545258,19394283,19801702,19504385,19071000,18912188,19231117,20123207,21406063,22592527,24003155,24665089,26122208,27801742,29396328
 "06077","San Joaquin, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",852805,820766,995795,1097203,1165961,950905,1336151,1321991,1215203,942001,1171667,1883267,1981151,2112442,1722430,1682949,1728971,1691320,1737555
 "06077","San Joaquin, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",90479,111800,203687,287055,409932,464091,544994,620639,307822,284061,273498,131440,176145,200870,69127,60620,111915,110055,99683
 "06077","San Joaquin, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",138404,185203,195216,185655,174115,186477,210489,219358,201951,194898,219059,250882,413934,481932,540269,372585,480898,593624,592830
 "06077","San Joaquin, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",1113276,1160599,1329289,1576643,1931737,1818037,1303555,1019411,1148838,1270879,776792,684388,890801,859784,1026644,1091005,1303809,1589176,1622739
 "06077","San Joaquin, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",1999178,1925805,2001739,2005479,2108620,2385067,2469947,2290596,2426610,2167968,2196734,2141297,2144010,2265788,2537859,2521797,2489751,2593528,2638004
 "06077","San Joaquin, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",955370,935380,993541,1025061,1070996,1132084,1091944,924019,756015,705481,761590,720534,793874,868991,944084,1021320,1100171,1186472,1181182
 "06077","San Joaquin, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",1043809,990425,1008198,980418,1037624,1252982,1378003,1366576,1670595,1462487,1435144,1420764,1350136,1396796,1593775,1500477,1389580,1407056,1456822
 "06077","San Joaquin, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",772219,808670,881496,953937,1123167,1283578,1328269,1339575,1234438,1354047,1576775,1627150,1816113,2034490,2373976,2360134,2454705,2540760,2727366
 "06077","San Joaquin, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",1490369,1594444,1652349,1753398,1828560,1857854,1800424,1637964,1552639,1595926,1631579,1697201,1803331,1847119,1918725,1991092,2054507,2086455,2203930
 "06077","San Joaquin, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",880632,872425,969864,986159,1078249,1189490,1234040,1296157,1191549,1218863,1310669,1334293,1394250,1477114,1798385,1897713,2127389,2357541,2639009
 "06077","San Joaquin, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",300701,280472,274787,316345,344000,356116,398458,398486,367852,387413,378702,485131,508103,506939,470245,434113,390655,385171,401385
 "06077","San Joaquin, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",2933567,3397385,3620084,4070361,4493935,4823472,4888130,4886485,4978459,4974282,5076320,5138405,5420041,5816137,6075820,6465837,6912555,7502127,7997293
 "06077","San Joaquin, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",711096,940974,1047984,1112915,1260178,874369,743574,713849,821122,722445,705432,689216,675618,756467,746092,767943,849615,897496,864496
 "06077","San Joaquin, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",2222471,2456412,2572100,2957446,3233757,3949103,4144557,4172635,4157338,4251838,4370888,4449189,4744423,5059670,5329729,5697894,6062940,6604631,7132796
 "06077","San Joaquin, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",1043645,1119323,1205996,1304843,1249359,1271150,1319978,1376806,1317939,1331198,1316529,1355297,1374298,1341916,1541796,1639868,1682964,1794798,1943840
 "06077","San Joaquin, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",378544,438426,499472,552634,474291,493098,492292,523463,470403,482317,489910,497772,504485,539777,573423,611995,605022,623296,662127
 "06077","San Joaquin, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",249388,243876,235033,234134,221889,190545,192574,217687,232991,232081,258442,267352,279106,177455,290971,303265,309692,329138,371283
 "06077","San Joaquin, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",415713,437021,471490,518074,553179,587507,635112,635657,614544,616800,568176,590174,590706,624684,677403,724608,768251,842363,910430
 "06077","San Joaquin, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1079386,1198688,1292841,1432661,1529273,1638741,1816241,1968106,2064927,2125462,2209409,2233783,2271969,2335829,2486759,2596197,2723725,2835598,2959138
 "06077","San Joaquin, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",118298,122577,134261,153579,163789,175823,195094,221025,249578,262787,289158,281310,289316,305176,279071,301936,296224,317719,324129
 "06077","San Joaquin, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",961089,1076112,1158580,1279083,1365484,1462918,1621148,1747081,1815349,1862675,1920251,1952472,1982653,2030652,2207688,2294261,2427500,2517880,2635009
